"yr","mo","st","num_tornado","sum_inj","sum_fat","sum_loss","sum_closs"
2010,1,"AL",1,1,0,0,0
2010,1,"CA",6,0,0,3.525,0
2010,1,"FL",4,1,0,3.5,0
2010,1,"GA",1,0,0,0,0
2010,1,"LA",4,0,0,0.1,0
2010,1,"MS",2,0,0,0.54,0
2010,1,"TN",3,0,0,0.05,0
2010,1,"TX",11,0,0,5.535,0
2010,2,"CA",1,0,0,0,0
2010,3,"AL",3,0,0,0.255,0
2010,3,"AR",6,5,1,3.325,0
2010,3,"CA",1,0,0,0.05,0
2010,3,"FL",5,0,0,0.287,0
2010,3,"GA",1,0,0,0.05,0
2010,3,"MO",4,1,0,0.2,0
2010,3,"MS",2,0,0,0.15,0.3
2010,3,"NC",4,5,0,13.85,0
2010,3,"OK",2,0,0,1,0
2010,3,"SC",4,1,0,1.25,0.047
2010,3,"VA",1,0,0,0.015,0
2010,4,"AL",16,52,0,25.41,0
2010,4,"AR",15,23,1,17.253,0.01
2010,4,"CO",23,0,0,0.001,0
2010,4,"FL",3,0,0,0.015,0
2010,4,"GA",2,0,0,1.418,0
2010,4,"IL",4,0,0,0.005,0
2010,4,"KS",12,0,0,0.3908,0
2010,4,"KY",3,0,0,0.034,0
2010,4,"LA",3,162,10,421.035,24.52
2010,4,"MI",1,0,0,0.015,0
2010,4,"MO",19,0,0,1.725,0.061
2010,4,"MS",10,131,10,353.93,23.52
2010,4,"NC",2,0,0,0.27,0.025
2010,4,"NE",1,0,0,0.65,0
2010,4,"OK",1,0,0,0,0
2010,4,"SC",6,3,0,7.17,0
2010,4,"TN",5,0,0,1.226,0
2010,4,"TX",19,3,0,0.578,0
2010,4,"WI",3,0,0,0.13,0
2010,5,"AR",8,0,0,0.53,0
2010,5,"CO",27,0,0,0.084,0
2010,5,"GA",1,0,0,0.075,0
2010,5,"IL",4,0,0,0,0
2010,5,"KS",43,0,0,0.6025,0
2010,5,"KY",8,0,0,0.83,0
2010,5,"LA",2,0,0,0.01,0
2010,5,"MN",2,0,0,0,0
2010,5,"MO",8,0,0,0.579,0
2010,5,"MS",7,16,6,3.745,0
2010,5,"MT",1,0,0,0,0
2010,5,"ND",5,0,0,0.28,0
2010,5,"NE",9,0,0,0.162,0
2010,5,"NM",10,0,0,0.9815,0
2010,5,"OH",6,0,0,0.87,0
2010,5,"OK",92,128,3,6.563,0
2010,5,"SC",3,0,0,0.015,0.01
2010,5,"SD",15,0,0,0.3805,0
2010,5,"TN",14,15,1,10.225,0.046
2010,5,"TX",34,0,0,0.27,0
2010,5,"WA",1,0,0,0.002,0
2010,5,"WI",2,0,0,0.035,0
2010,5,"WY",10,0,0,0.05,0
2010,6,"CO",11,0,0,0.38,0
2010,6,"CT",1,3,0,0.32,0
2010,6,"FL",2,0,0,0,0
2010,6,"IA",27,14,0,7.8,0.027
2010,6,"IL",27,31,1,99.684,0.187
2010,6,"IN",12,4,0,2.923,0.057
2010,6,"KS",18,0,0,0.1125,0
2010,6,"KY",1,0,0,0,0
2010,6,"LA",2,0,0,0.002,0
2010,6,"ME",2,0,0,0,0
2010,6,"MI",15,15,1,64.9,0.01
2010,6,"MN",72,47,3,2.508,0.002
2010,6,"MO",3,0,0,0.01,0
2010,6,"MT",6,0,0,0.299,0
2010,6,"ND",31,1,0,0.275,0.05
2010,6,"NE",21,0,0,0.064,0
2010,6,"NH",1,0,0,0,0
2010,6,"NY",3,0,0,0.125,0
2010,6,"OH",11,28,7,104.549,0
2010,6,"OK",4,0,0,0,0
2010,6,"PA",7,0,0,0.685,0
2010,6,"SD",10,2,0,0.762,0
2010,6,"TN",1,0,0,0.025,0
2010,6,"TX",22,0,0,0.769,0.017
2010,6,"VT",1,0,0,0.025,0
2010,6,"WI",10,16,0,21.778,0.01
2010,6,"WY",4,0,0,0,0
2010,7,"AR",1,0,0,0.005,0
2010,7,"AZ",1,1,0,0,0
2010,7,"CO",4,0,0,0.035,0.01
2010,7,"CT",5,0,0,0.584,0
2010,7,"IA",5,0,0,751.25,0.027
2010,7,"IL",2,0,0,0,0
2010,7,"IN",2,0,0,0.0222,0.0055
2010,7,"KS",4,0,0,0.151,0
2010,7,"LA",1,0,0,0.01,0
2010,7,"ME",3,0,0,0,0
2010,7,"MI",8,0,0,0.266,0
2010,7,"MN",23,0,0,1.0705,0.31
2010,7,"MO",5,0,0,0.0109,0
2010,7,"MT",2,1,2,32.8,0
2010,7,"NC",4,0,0,0.78,0
2010,7,"ND",13,0,0,3.03,0.65
2010,7,"NE",5,0,0,0,0
2010,7,"NY",5,7,0,15.15,0
2010,7,"OK",1,0,0,0,0
2010,7,"PA",6,0,0,0.805,0
2010,7,"SC",4,0,0,0.169,0
2010,7,"SD",10,0,0,0,0
2010,7,"TN",1,0,0,0.2,0
2010,7,"TX",3,0,0,1.505,0
2010,7,"UT",1,0,0,0.025,0
2010,7,"WI",24,3,0,0.686,0.108
2010,7,"WY",3,0,0,0,0
2010,8,"AZ",1,0,0,0,0
2010,8,"CO",6,0,0,0.05,0
2010,8,"FL",5,0,0,0.0635,0
2010,8,"IA",1,0,0,0,0
2010,8,"MD",1,0,0,0.015,0
2010,8,"MI",2,0,0,0.8,0
2010,8,"MN",17,1,0,1.565,0.024
2010,8,"ND",11,1,1,1.25,0.25
2010,8,"NY",2,0,0,0,0
2010,8,"PA",1,0,0,0.025,0
2010,8,"SC",1,0,0,0.006,0
2010,8,"SD",1,0,0,0,0
2010,8,"TX",1,0,0,0,0
2010,8,"VT",1,0,0,0.025,0
2010,8,"WI",3,1,0,0.45,0
2010,8,"WY",3,0,0,0.071,0
2010,9,"AR",1,0,0,0,0
2010,9,"GA",1,0,0,0.015,0
2010,9,"KS",12,0,0,0,0
2010,9,"MD",1,0,0,0.015,0
2010,9,"MO",1,0,0,0,0
2010,9,"MT",1,0,0,0,0
2010,9,"NC",2,0,0,0.4,0
2010,9,"ND",1,0,0,0.03,0
2010,9,"NE",1,0,0,0,0
2010,9,"NJ",1,0,0,0.025,0
2010,9,"NY",2,1,1,0,0
2010,9,"OH",13,30,1,41.254,0.004
2010,9,"OK",3,1,0,0.02,0
2010,9,"PA",2,1,0,0.04,0
2010,9,"SD",2,0,0,0,0
2010,9,"TX",11,1,0,1.1,0
2010,9,"VA",1,1,0,0.02,0
2010,9,"WI",1,0,0,0.001,0
2010,9,"WV",2,10,1,1.075,0
2010,10,"AL",13,0,0,2.2,0
2010,10,"AR",1,0,0,0.01,0
2010,10,"AZ",10,7,0,1.61,0
2010,10,"GA",3,0,0,0.715,0
2010,10,"ID",2,0,0,0.025,0
2010,10,"IL",5,2,0,0.712,0
2010,10,"IN",13,0,0,0.805,0
2010,10,"KY",8,0,0,0.421,0
2010,10,"MI",1,0,0,0,0
2010,10,"NC",14,11,0,9.185,0.01
2010,10,"NM",2,0,0,0,0
2010,10,"OH",11,0,0,0.62,0
2010,10,"OR",1,0,0,0,0
2010,10,"SC",3,0,0,0,0
2010,10,"TN",6,6,0,0.485,0
2010,10,"TX",8,4,0,1.516,0
2010,10,"UT",1,0,0,0,0
2010,10,"VA",5,1,0,1.635,0
2010,10,"WA",1,0,0,0.001,0
2010,10,"WI",2,2,0,1.1,0
2010,11,"AL",6,0,0,0.304,0
2010,11,"GA",2,0,0,5.2555,0
2010,11,"IL",3,6,0,6,0
2010,11,"LA",13,1,0,1.482,0
2010,11,"MD",1,3,0,0.25,0
2010,11,"MO",4,0,0,0.175,0
2010,11,"MS",18,32,0,6.046,0.56
2010,11,"NY",1,0,0,0.004,0
2010,11,"PA",1,0,0,0.075,0
2010,11,"SC",2,0,0,1.55,0
2010,11,"TN",1,0,0,0.1,0
2010,11,"WI",3,2,0,3.002,0
2010,12,"AR",4,10,4,1.89,0
2010,12,"IL",4,1,0,12,0
2010,12,"LA",1,0,0,0.02,0
2010,12,"MD",1,0,0,0.01,0
2010,12,"MO",20,18,5,96.11,0
2010,12,"MS",4,0,0,3.062,0
2010,12,"OK",2,10,4,1.995,0
2010,12,"OR",1,2,0,1.2,0
2011,1,"FL",8,0,0,0.125,0
2011,1,"MS",7,3,0,8.495,2
2011,1,"TX",1,0,0,5.01,0
2011,2,"AL",8,0,0,0.445,0
2011,2,"AR",3,0,0,0.64,0
2011,2,"CA",1,0,0,0.018,0
2011,2,"HI",1,0,0,0,0
2011,2,"IL",10,1,0,0,0
2011,2,"IN",7,1,0,1.517,0
2011,2,"KS",2,0,0,0,0
2011,2,"KY",7,1,0,1.387,0
2011,2,"LA",2,0,0,0.751,0
2011,2,"MO",12,0,0,0,0
2011,2,"MS",1,0,0,1,0
2011,2,"OH",1,0,0,0.1,0
2011,2,"OK",2,0,0,0,0
2011,2,"SC",2,0,0,0.12,0
2011,2,"TN",7,6,1,8.885,0
2011,2,"TX",1,0,0,0.06,0
2011,3,"AL",4,4,0,0.018,0
2011,3,"CA",3,0,0,0.12,0
2011,3,"FL",13,0,0,5.131,0.1
2011,3,"GA",8,0,0,0.644,0
2011,3,"IA",8,2,0,1.15,0
2011,3,"ID",1,0,0,0,0
2011,3,"LA",17,15,1,16.01,0.01
2011,3,"MS",6,0,0,0.83,0
2011,3,"NC",3,1,0,0.102,0.01
2011,3,"NE",1,0,0,1.1,0
2011,3,"PA",1,0,0,4,0
2011,3,"SC",1,0,0,0,0
2011,3,"TN",4,2,0,3.075,0
2011,3,"TX",3,0,0,0.42,0
2011,3,"VA",2,0,0,0.03,0
2011,4,"AL",120,2384,379,6325.889,3
2011,4,"AR",61,66,7,280.029,0.05
2011,4,"CA",1,0,0,0.026,0
2011,4,"FL",2,0,0,0.5,0
2011,4,"GA",24,476,36,235.96,0
2011,4,"IA",20,14,0,19.576,0
2011,4,"IL",30,6,0,8.6,0
2011,4,"IN",33,0,0,0.952,0
2011,4,"KS",6,0,0,0.045,0
2011,4,"KY",42,12,0,7.883,0
2011,4,"LA",26,6,0,22.927,0.8
2011,4,"MD",17,0,0,0.434,0
2011,4,"MI",1,0,0,1,0
2011,4,"MO",18,10,0,60.69,0
2011,4,"MS",77,361,66,637.963,16.705
2011,4,"NC",48,452,24,390.124,2
2011,4,"NV",1,0,0,0,0
2011,4,"NY",9,0,0,1.705,0
2011,4,"OH",17,0,0,1.13,0
2011,4,"OK",50,46,2,0.439,0
2011,4,"OR",1,0,0,0.001,0
2011,4,"PA",8,2,0,0.171,0
2011,4,"SC",11,3,0,0.75,0.012
2011,4,"TN",86,426,31,86.734,0.255
2011,4,"TX",57,5,0,11.929,0
2011,4,"VA",35,99,6,30.561,0.5
2011,4,"WI",15,2,0,25.089,0
2011,4,"WV",1,0,0,0.006,0.015
2011,5,"AL",7,0,0,0,0
2011,5,"AR",12,31,5,22.376,0
2011,5,"CA",3,0,0,0.47,0.4
2011,5,"CO",7,0,0,0.02,0
2011,5,"IA",15,6,0,17.045,0
2011,5,"IL",23,0,0,6.978,0
2011,5,"IN",25,1,0,1.996,0
2011,5,"KS",31,7,3,2.69,0
2011,5,"KY",3,1,0,0.41,0
2011,5,"LA",6,4,0,0.911,0
2011,5,"MD",3,0,0,0.321,0
2011,5,"MI",5,0,0,0.225,0
2011,5,"MN",13,48,1,184.05,0
2011,5,"MO",36,1174,158,2808.387,0
2011,5,"MS",1,0,0,0.02,0
2011,5,"MT",1,0,0,0.075,0
2011,5,"ND",7,0,0,2.15,0
2011,5,"NE",13,0,0,0.275,0
2011,5,"OH",17,0,0,0.963,0.003
2011,5,"OK",48,360,11,5.728,0
2011,5,"PA",17,3,0,0.909,0
2011,5,"SC",1,0,0,0,0
2011,5,"SD",7,0,0,0.06,0
2011,5,"TN",3,5,0,0.95,0.024
2011,5,"TX",20,0,0,1.066,0
2011,5,"VA",1,0,0,0.03,0
2011,5,"WA",1,0,0,0.01,0
2011,5,"WI",11,1,0,22.266,0
2011,6,"AR",2,0,0,0.12,0
2011,6,"CA",1,0,0,0,0.05
2011,6,"CO",5,0,0,0,0
2011,6,"CT",1,0,0,0,0
2011,6,"IA",8,0,0,0.545,0.028
2011,6,"ID",1,0,0,0.007,0
2011,6,"IL",8,1,0,1.245,0
2011,6,"IN",4,0,0,0.08,0
2011,6,"KS",24,0,0,17.782,0
2011,6,"KY",6,0,0,0.855,0
2011,6,"MA",4,200,3,227.6,0
2011,6,"MD",2,0,0,0.03,0
2011,6,"ME",5,0,0,0,0
2011,6,"MI",1,0,0,0.02,0
2011,6,"MN",1,0,0,0.5,0
2011,6,"MO",12,3,0,0.185,0
2011,6,"MS",1,1,0,0.035,0
2011,6,"MT",5,0,0,0.3,0
2011,6,"ND",9,0,0,0.21,0.055
2011,6,"NE",25,1,0,18.295,4.75
2011,6,"OH",3,0,0,0.093,0
2011,6,"OK",7,0,0,0.12,0
2011,6,"PA",2,0,0,0.02,0
2011,6,"SD",5,0,0,0.02,0
2011,6,"TN",3,0,0,0.095,0
2011,6,"TX",6,1,0,0.52,0
2011,6,"WI",6,0,0,0.152,0
2011,6,"WY",3,0,0,0,0
2011,7,"AZ",1,0,0,0,0
2011,7,"CO",7,0,0,0.02,0
2011,7,"FL",1,0,0,0.02,0
2011,7,"IA",1,0,0,0,0.01
2011,7,"IL",2,0,0,0,0
2011,7,"IN",1,0,0,0,0
2011,7,"KS",1,0,0,0,0
2011,7,"MI",1,0,0,0,0
2011,7,"MN",18,0,0,2.03,0.14
2011,7,"MT",1,0,0,0,0
2011,7,"ND",43,1,0,3.465,3.285
2011,7,"NE",3,0,0,0,0
2011,7,"NH",1,0,0,0,0
2011,7,"NM",1,0,0,0,0
2011,7,"NY",5,0,0,0.075,0
2011,7,"PA",2,0,0,0.075,0
2011,7,"SD",5,0,0,0.005,0
2011,7,"TX",1,0,0,0,0
2011,7,"VT",2,0,0,0.02,0
2011,7,"WI",2,0,0,0,0
2011,7,"WY",4,0,0,0,0
2011,8,"CO",2,0,0,0,0
2011,8,"DE",1,0,0,0,0
2011,8,"FL",2,0,0,0.205,0
2011,8,"MD",2,0,0,0.005,0
2011,8,"MI",6,0,0,0.603,0.001
2011,8,"MT",1,0,0,0,0
2011,8,"NC",6,0,0,1.078,0
2011,8,"NE",13,0,0,0.031,0
2011,8,"NH",1,0,0,0,0
2011,8,"NJ",2,0,0,0.125,0
2011,8,"NM",1,0,0,0,0
2011,8,"NY",3,0,0,0.25,0
2011,8,"OH",1,0,0,0.3,0
2011,8,"OK",1,2,1,0,0
2011,8,"PR",1,0,0,0.08,0
2011,8,"SD",2,0,0,0,0
2011,8,"TX",4,0,0,0.031,0
2011,8,"UT",1,0,0,0,0
2011,8,"VA",2,0,0,0.175,0
2011,8,"WI",8,2,2,1.695,0.091
2011,9,"AL",5,0,0,0.287,0
2011,9,"AR",1,0,0,0.015,0
2011,9,"AZ",2,0,0,0,0
2011,9,"FL",6,0,0,0.726,0
2011,9,"GA",1,1,0,20,0
2011,9,"IN",2,0,0,0.075,0.002
2011,9,"KY",2,0,0,0.12,0
2011,9,"LA",2,0,0,0.01,0
2011,9,"MD",3,0,0,0.045,0
2011,9,"MI",1,0,0,0.003,0
2011,9,"MO",1,0,0,0,0
2011,9,"MS",11,1,0,2.95,0
2011,9,"MT",1,0,0,0,0
2011,9,"NC",6,1,0,0.935,0
2011,9,"NY",2,0,0,0,0
2011,9,"OK",3,0,0,0,0
2011,9,"SC",1,0,0,0,0
2011,9,"TX",1,0,0,0.02,0
2011,9,"VA",2,2,0,0.31,0
2011,10,"AR",1,0,0,0,0
2011,10,"FL",8,0,0,4.501,0
2011,10,"KS",4,0,0,0.208,0
2011,10,"TX",2,1,0,1.025,0
2011,10,"VA",7,0,0,1.25,0
2011,10,"WA",1,0,0,0,0
2011,11,"AL",6,7,0,15.015,0
2011,11,"AR",1,0,0,0.001,0
2011,11,"GA",4,2,0,5.228,0
2011,11,"IN",1,0,0,0.1,0
2011,11,"LA",7,0,0,0.38,0
2011,11,"MS",3,15,0,1.01,0
2011,11,"NC",3,15,2,20.515,0.002
2011,11,"NY",2,0,0,0.75,0
2011,11,"OK",11,0,0,0.025,0
2011,11,"SC",4,5,3,2.04,0
2011,11,"TX",8,0,0,0.16,0
2011,11,"VA",1,0,0,0.5,0
2011,12,"AL",7,0,0,0.268,0
2011,12,"GA",6,7,0,3.177,0
2011,12,"LA",2,0,0,0.52,0
2012,1,"AL",13,76,2,0.007,0
2012,1,"AR",7,0,0,6.8,0
2012,1,"FL",1,0,0,0.03,0
2012,1,"GA",3,0,0,0.335,0
2012,1,"IL",2,0,0,0.28,0
2012,1,"IN",5,0,0,0.094,0
2012,1,"KY",6,1,0,0.64,0
2012,1,"LA",10,0,0,0.475,0
2012,1,"MS",5,3,0,1.02,0
2012,1,"NC",3,18,0,13.4,0
2012,1,"TN",2,0,0,0.3,0
2012,1,"TX",22,1,0,1.125,0.035
2012,2,"GA",2,0,0,1.62,0
2012,2,"IL",5,113,8,2.65,0
2012,2,"IN",1,0,0,0.25,0
2012,2,"KS",8,12,1,0.08,0
2012,2,"KY",13,9,0,1.31,0
2012,2,"LA",3,0,0,0.142,0
2012,2,"MO",14,71,3,24.645,0
2012,2,"MS",1,0,0,0.025,0
2012,2,"NE",2,0,0,0.06,0
2012,2,"SC",3,0,0,0.435,0
2012,2,"TN",4,7,3,1.735,0
2012,2,"TX",3,0,0,0.9,0
2012,2,"VA",2,0,0,0.07,0
2012,3,"AL",17,4,1,0.095,0
2012,3,"AR",2,0,0,0.007,0
2012,3,"CA",1,0,0,0,0
2012,3,"FL",3,0,0,0.008,0
2012,3,"GA",6,1,0,12.635,0.1
2012,3,"HI",1,0,0,0,0
2012,3,"IL",6,2,1,0.24,0
2012,3,"IN",7,5,25,118.075,0
2012,3,"KS",4,0,0,0.05,0
2012,3,"KY",26,375,37,276.284,0
2012,3,"LA",16,1,0,6.685,0
2012,3,"MI",4,0,0,12.625,0
2012,3,"MN",1,0,0,0.35,0
2012,3,"MO",2,0,0,0.01,0
2012,3,"MS",13,0,0,1.23,0
2012,3,"NC",5,4,0,5.05,0
2012,3,"NE",6,5,0,1.8,0
2012,3,"OH",9,15,4,8.69,0.035
2012,3,"OK",5,0,0,0,0
2012,3,"SC",1,0,0,0.03,0
2012,3,"TN",17,71,0,44.501,0.262
2012,3,"TX",9,7,0,1.01,0
2012,3,"VA",2,1,0,1.75,0
2012,3,"WV",3,0,0,2.34,0
2012,4,"AR",1,0,0,0.03,0
2012,4,"CA",1,0,0,0.01,0
2012,4,"CO",6,8,0,1.105,0
2012,4,"FL",2,0,0,0.01,0
2012,4,"IA",9,6,0,5.325,0
2012,4,"KS",52,38,0,500.28,0
2012,4,"LA",1,0,0,0.005,0
2012,4,"MN",10,0,0,0.575,0
2012,4,"MO",5,0,0,0.005,0
2012,4,"NE",24,0,0,0.539,0
2012,4,"NV",1,0,0,0,0
2012,4,"OK",55,29,6,0.155,0
2012,4,"SD",1,0,0,0,0
2012,4,"TN",2,7,0,0.475,0
2012,4,"TX",36,29,0,718.983,0.058
2012,5,"AL",1,0,0,0,0
2012,5,"AZ",1,0,0,0,0
2012,5,"FL",4,0,0,0.021,0
2012,5,"IA",7,0,0,1.035,0.005
2012,5,"IL",6,0,0,0.123,0
2012,5,"IN",4,0,0,0.301,5e-04
2012,5,"KS",27,0,0,0,0
2012,5,"KY",1,0,0,0.025,0
2012,5,"LA",2,0,0,0.12,0
2012,5,"MN",12,0,0,0.35,0
2012,5,"MO",2,0,0,0,0
2012,5,"NC",2,0,0,0.7,0
2012,5,"ND",2,0,0,0,0
2012,5,"NE",6,0,0,0.3,0
2012,5,"NM",1,0,0,0.001,0
2012,5,"OH",2,0,0,0.015,0
2012,5,"OK",3,1,0,0.255,0
2012,5,"PA",1,0,0,0.075,0
2012,5,"SC",2,0,0,0.03,0.002
2012,5,"TX",31,10,0,1.247,0
2012,5,"VT",1,0,0,0.01,0
2012,5,"WI",2,0,0,0,0
2012,5,"WY",1,0,0,0,0
2012,6,"AL",1,0,0,0.1,0
2012,6,"AR",1,0,0,0,0
2012,6,"CO",20,0,0,0.05,0
2012,6,"FL",26,1,1,1.744,0
2012,6,"KS",1,0,0,0,0
2012,6,"LA",1,0,0,0,0
2012,6,"MD",13,2,0,0.877,0
2012,6,"MI",2,0,0,0.07,0
2012,6,"MN",6,0,0,0.255,0
2012,6,"MO",1,0,3,0.1,0
2012,6,"MT",3,0,0,0,0
2012,6,"NC",1,0,0,0,0
2012,6,"ND",5,0,0,0,0
2012,6,"NE",1,0,0,0,0
2012,6,"NH",1,0,0,0,0
2012,6,"NM",2,0,0,0,0
2012,6,"PA",3,0,0,3.05,0
2012,6,"SC",3,0,0,0.422,0
2012,6,"SD",8,0,0,0.501,0
2012,6,"TX",3,0,0,0.056,0.005
2012,6,"VA",6,5,0,1.208,0
2012,6,"WY",3,1,0,0,0
2012,7,"CO",2,0,0,0,0
2012,7,"FL",3,0,0,0.09,0
2012,7,"GA",1,0,0,0,0
2012,7,"IL",1,0,0,0,0
2012,7,"KS",1,0,0,0,0
2012,7,"LA",3,1,0,0.116,0
2012,7,"MA",1,0,0,0.003,0
2012,7,"MD",1,0,0,0.01,0
2012,7,"ME",1,0,0,0,0
2012,7,"MN",1,0,0,0,0
2012,7,"NC",3,0,0,0,0
2012,7,"ND",2,0,0,0,0
2012,7,"NE",2,0,0,0,0
2012,7,"NH",1,0,0,0,0
2012,7,"NM",2,0,0,0,0
2012,7,"NV",1,0,0,0,0
2012,7,"NY",6,0,0,10.348,0
2012,7,"PA",4,0,0,0.075,0
2012,7,"VA",1,0,0,0.015,0
2012,8,"AL",2,0,0,0.03,0
2012,8,"CA",1,0,0,0,0
2012,8,"CO",1,0,0,0,0
2012,8,"FL",5,0,0,0.527,0
2012,8,"IL",4,1,0,0.23,0
2012,8,"IN",1,0,0,0,0
2012,8,"MD",1,0,0,0,0
2012,8,"MN",2,0,0,0.062,0
2012,8,"MO",1,0,0,0,0
2012,8,"MS",7,3,0,0.34,0
2012,8,"NC",2,0,0,0.35,0
2012,8,"NE",1,0,0,0,0
2012,8,"NY",1,0,0,0.1,0
2012,8,"OH",1,0,0,0.15,0
2012,8,"PA",1,0,0,0.01,0.0015
2012,8,"RI",1,0,0,0.05,0
2012,8,"SC",1,0,0,0,0
2012,8,"SD",2,0,0,0,0
2012,8,"TX",1,0,0,0,0
2012,8,"UT",1,0,0,0,0
2012,8,"WI",1,0,0,0,0
2012,9,"AL",1,0,0,0.01,0
2012,9,"AR",2,0,0,5,0.01
2012,9,"CA",1,0,0,0,0
2012,9,"CO",4,0,0,0.005,0
2012,9,"DE",1,0,0,0.1,0
2012,9,"ID",2,0,0,0,0
2012,9,"IL",8,1,0,0.001,0.004
2012,9,"IN",1,0,0,0,0
2012,9,"KS",1,0,0,0,0
2012,9,"MO",3,0,0,0.1,0
2012,9,"MS",2,0,0,0.09,0
2012,9,"NC",2,0,0,0.02,0
2012,9,"NE",1,0,0,0,0
2012,9,"NJ",1,0,0,0.025,0
2012,9,"NY",1,0,0,0.27,0
2012,9,"OH",1,0,0,0.04,0
2012,9,"PA",2,0,0,0.125,0
2012,9,"PR",1,0,0,0.03,0
2012,9,"TN",1,0,0,0.05,0
2012,9,"TX",2,0,0,0.105,0
2012,9,"WI",1,0,0,0.42,0.008
2012,10,"AL",2,0,0,0,0
2012,10,"AR",3,2,0,0.4,0
2012,10,"CA",5,0,0,0,0
2012,10,"KY",1,1,0,0.35,0
2012,10,"MD",1,0,0,0,0
2012,10,"MO",1,0,0,0.025,0
2012,10,"MS",11,5,0,3.685,0
2012,10,"NC",4,0,0,0.0205,5e-04
2012,10,"NM",1,0,0,0.05,0
2012,10,"OK",1,2,0,0,0
2012,10,"PA",1,15,0,6,0
2012,10,"TN",3,0,0,0.045,0
2012,10,"TX",3,0,0,0.005,0
2012,11,"CA",2,0,0,0,0
2012,11,"LA",1,0,0,0,0
2012,11,"MN",4,0,0,0.5,0
2012,12,"AL",19,2,0,1.357,0
2012,12,"AR",2,1,0,0.575,0
2012,12,"CA",1,0,0,0.04,0.5
2012,12,"FL",4,2,0,1.701,0
2012,12,"GA",3,0,0,0.005,0
2012,12,"LA",8,1,0,4.511,0
2012,12,"MO",1,0,0,0.1,0
2012,12,"MS",10,32,0,5.714,0
2012,12,"NC",1,0,0,0.01,0
2012,12,"TX",5,0,0,0.7,0.03
2013,1,"AL",5,0,0,0.05,0
2013,1,"AR",5,0,0,0.8,0
2013,1,"GA",4,17,1,75.201,0
2013,1,"IL",2,2,0,0.2,0
2013,1,"IN",3,0,0,0.18,0
2013,1,"KY",12,2,0,1.41,0
2013,1,"LA",7,2,0,0.825,0
2013,1,"MO",8,0,0,0.815,0
2013,1,"MS",6,0,0,0.42,0
2013,1,"OK",3,0,0,0.22,0
2013,1,"TN",25,3,0,6.894,1.75
2013,1,"TX",1,0,0,0.005,0
2013,2,"AL",2,0,0,0.07,0
2013,2,"AR",1,0,0,0,0
2013,2,"CA",2,0,0,0.02,0
2013,2,"FL",3,0,0,0.036,0
2013,2,"LA",7,0,0,0.23,0
2013,2,"MS",7,74,0,39.315,0
2013,2,"NC",1,0,0,0.045,0
2013,2,"TX",16,3,1,0.495,0
2013,3,"AL",4,10,0,0,0
2013,3,"GA",3,0,0,0.655,0
2013,3,"KY",1,0,0,0.1,0
2013,3,"NE",3,0,0,0,0
2013,3,"OK",2,0,0,0.13,0
2013,3,"TN",4,0,0,0.475,0
2013,3,"WA",1,0,0,0.01,0
2013,4,"AL",10,2,0,1.5,0
2013,4,"AR",6,5,0,4.57,0
2013,4,"CA",1,0,0,0,0
2013,4,"CO",4,0,0,0,0
2013,4,"FL",5,0,0,0.05,0
2013,4,"GA",7,1,0,0.9645,0
2013,4,"IL",1,0,0,0.015,0
2013,4,"KS",1,0,0,0,0
2013,4,"KY",3,0,0,0.056,0
2013,4,"LA",7,2,0,0.42,0
2013,4,"MD",1,0,0,0.025,0.005
2013,4,"MO",8,2,0,4.06,0
2013,4,"MS",7,18,2,2.55,0
2013,4,"NE",1,0,0,0.25,0
2013,4,"NY",1,0,0,0.1,0
2013,4,"OK",12,2,0,2.4,0
2013,4,"SC",1,0,0,0.01,0
2013,4,"TN",3,1,0,0.1,0
2013,4,"TX",8,0,0,0.01,0
2013,4,"VA",1,0,0,0.04,0.002
2013,5,"AL",2,0,0,0.15,0
2013,5,"AR",17,13,1,1.99,0
2013,5,"CO",5,0,0,0,0
2013,5,"FL",2,0,0,0.5,0
2013,5,"IA",9,0,0,0.309,0
2013,5,"ID",3,0,0,0,0
2013,5,"IL",12,3,0,0.735,0
2013,5,"IN",5,0,0,0.0585,0
2013,5,"KS",45,1,0,2.02,3.5
2013,5,"LA",4,1,0,0.285,0
2013,5,"MA",1,0,0,0.02,0
2013,5,"MI",6,0,0,0.865,0
2013,5,"MN",2,0,0,0,0
2013,5,"MO",21,8,0,60.775,0
2013,5,"ND",2,0,0,0,0
2013,5,"NE",23,0,0,6.24,0
2013,5,"NY",3,1,0,0,0
2013,5,"OK",66,268,34,2006.103,0
2013,5,"OR",1,0,0,0,0
2013,5,"PA",4,7,0,0.387,0
2013,5,"SD",2,1,0,0.1,0
2013,5,"TN",1,0,0,0.18,0
2013,5,"TX",41,64,6,268.995,0.208
2013,5,"WI",1,0,0,0,0
2013,5,"WY",1,0,0,0,0
2013,6,"AR",1,0,0,0.075,0
2013,6,"CO",8,0,0,0,0
2013,6,"DE",1,0,0,0,0
2013,6,"FL",12,1,0,0.118,0
2013,6,"GA",2,2,0,0.4225,0
2013,6,"IA",9,0,1,1.48,0.028
2013,6,"IL",8,1,0,0.129,0
2013,6,"IN",2,0,0,0.22,0
2013,6,"KS",3,0,0,0.018,0
2013,6,"KY",3,4,0,1.012,0.036
2013,6,"LA",1,0,0,0.01,0
2013,6,"MD",6,0,0,0.0125,0.024
2013,6,"ME",1,0,0,0,0
